ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Wheel,Color,Airbags,Price,Drive wheels_Front,Drive wheels_Rear,Doors_04-May,Doors_>5
39836483,609,56,385,2018,9,0,2,2.5,27000,4,2,0,1,12,72130,1,0,1,0
45789960,1090,28,1166,2008,4,1,1,2.0,60928,4,0,0,12,4,9408,1,0,1,0
45812953,4241,59,373,1997,2,0,1,1.9,260000,4,1,0,6,1,3763,1,0,0,0
45809962,494,41,875,2015,3,1,5,1.2,75920,4,0,0,12,4,5378,1,0,1,0
45815232,978,56,444,2019,9,1,5,1.8,54307,4,0,0,1,12,3293,1,0,1,0
45787126,0,58,34,1980,9,0,5,1.1,0,4,1,0,14,0,1150,0,1,1,0
45815526,779,56,393,2013,9,1,2,2.5,201600,4,0,0,1,0,24148,1,0,1,0
45315028,259,8,1284,2014,9,0,6,1.4,121000,4,2,0,14,10,27284,1,0,1,0
45797218,1091,23,715,2016,7,1,1,2.5,104112,4,0,0,14,4,36567,1,0,1,0
45809376,447,21,588,2013,10,1,2,1.3,112405,4,0,0,1,4,9593,1,0,1,0
45785610,4241,36,273,1997,9,0,5,1.8,11111111,4,1,0,12,2,7213,0,1,1,0
45797420,893,23,737,2008,3,1,1,1.6,62444,4,0,0,12,4,8006,1,0,1,0
43908515,502,56,1015,2013,3,0,2,1.5,11000,4,3,0,6,12,19444,1,0,1,0
45788318,789,59,768,2015,9,0,5,2.0,49656,4,2,0,12,10,17876,1,0,1,0
45692586,768,56,1007,2012,3,0,6,1.8,108773,4,0,0,7,10,21012,1,0,1,0
45795103,835,23,545,2011,9,1,5,1.8,119000,4,2,0,7,12,18817,1,0,1,0
45605313,1017,23,1234,2017,4,1,5,2.0,46932,4,0,0,1,10,26500,1,0,1,0
45790153,2534,42,454,2003,3,1,5,1.2,22863,4,1,0,12,4,4704,1,0,0,0
45763401,830,18,1191,2019,9,1,5,1.5,9422,4,0,0,2,12,3450,1,0,1,0
45756579,3836,42,1347,1999,7,0,4,1.8,0,4,0,0,12,0,8467,1,0,1,0
45792512,642,28,936,2012,9,1,5,2.0,67000,4,2,0,2,12,19444,1,0,1,0
45796184,2470,5,76,2004,1,1,5,2.5,346080,6,2,0,1,6,9408,0,1,0,0
45725271,836,53,210,2010,4,1,1,2.0,59900,4,0,0,12,4,17942,1,0,1,0
45809078,790,11,807,2009,9,1,5,1.6,159634,4,0,0,12,4,5018,1,0,1,0
45147834,683,16,310,2014,9,1,2,2.0,254455,6,0,0,14,12,16621,1,0,1,0
45802266,777,23,715,2014,7,1,1,2.5,189167,4,0,0,7,4,27093,1,0,1,0
45479787,2160,5,126,2005,9,1,5,3.0,246000,4,0,0,1,6,11200,0,1,1,0
45811194,919,5,142,2012,9,1,5,3.0,58450,6,2,0,7,12,40769,0,1,1,0
45667807,835,23,545,2011,9,0,5,1.8,68771,4,2,0,1,12,17876,1,0,1,0
45691304,474,28,1060,2013,3,0,5,1.4,140800,4,0,0,11,0,14740,1,0,1,0
45552228,1486,21,588,2010,9,1,2,1.3,0,4,2,1,12,2,8154,1,0,1,0
45806201,3836,42,1138,1999,7,0,0,3.0,316500,6,0,0,12,6,8781,1,0,1,0
45370085,779,16,636,2013,9,0,5,2.5,71000,4,0,0,14,12,16308,1,0,1,0
45787925,1030,39,801,2010,8,0,1,2.5,280000,4,1,0,6,2,33243,0,0,1,0
45810449,730,8,945,2016,4,1,1,1.6,50509,4,0,0,7,4,29087,1,0,1,0
45806448,761,56,1000,2010,3,1,2,1.8,192000,4,2,0,2,12,8467,1,0,1,0
45802332,1024,23,715,2010,7,1,1,2.5,124850,4,0,0,14,4,14081,1,0,1,0
45776058,3836,42,1347,1999,10,0,5,1.6,0,4,1,0,1,4,6115,1,0,1,0
45813567,1301,5,841,2014,9,1,5,4.4,84341,8,0,0,8,12,32302,0,1,1,0
45732773,707,23,1144,2011,9,1,5,2.0,190000,4,0,0,7,4,14834,1,0,1,0
45756359,1275,27,437,2019,9,1,5,2.4,29278,4,0,0,1,12,1333,1,0,1,0
45717982,640,16,311,2013,9,1,2,2.0,160008,5,0,0,0,10,21012,1,0,1,0
45809681,690,21,424,2016,9,1,5,1.5,3785,4,0,0,7,4,59834,1,0,1,0
45760738,1017,36,670,2017,4,1,5,2.0,55704,4,0,0,1,0,47669,0,0,1,0
45766454,1249,56,383,2017,9,1,5,2.5,89064,4,0,0,14,12,6115,1,0,1,0
45732979,891,23,1144,2016,9,1,4,2.0,325139,4,0,0,12,4,11290,1,0,1,0
45816267,1451,5,1326,2011,4,1,5,4.4,147677,8,0,0,11,12,8154,0,0,1,0
45605395,583,16,618,2018,9,0,5,1.0,12459,3,0,0,1,8,15524,1,0,1,0
44527390,1266,56,224,2014,9,0,2,1.5,102000,4,0,1,12,2,10820,1,0,1,0
45809746,501,56,224,2014,3,1,5,1.5,116350,4,0,0,14,4,14586,1,0,1,0
45813588,1304,5,1326,2013,4,1,5,4.4,218518,8,0,0,14,12,3763,0,0,1,0
45773888,717,8,379,2013,1,0,5,3.6,131000,6,2,0,11,6,29793,0,1,0,0
45796743,768,21,588,2012,3,1,5,1.3,145000,4,3,1,2,4,11604,1,0,1,0
45804982,639,23,1232,2014,4,1,1,2.0,137469,4,0,0,1,4,33230,1,0,1,0
45681643,474,8,469,2013,9,0,5,1.4,112000,4,2,0,11,12,12231,1,0,1,0
45807586,765,36,670,2015,4,1,5,2.0,93304,4,0,0,14,0,5018,0,0,1,0
45730615,583,23,545,2011,9,1,5,1.6,45898,4,0,0,14,4,29711,1,0,1,0
45767403,1053,36,517,2014,9,1,1,3.5,219030,6,0,0,1,12,29793,0,0,1,0
45658610,1055,32,1070,2013,4,1,2,3.5,138038,6,0,0,14,12,1019,1,0,1,0
45646359,1363,36,855,2012,4,1,1,4.6,180659,8,0,0,1,12,1725,0,0,1,0
45792457,640,28,936,2013,9,1,5,2.0,56129,4,0,0,14,4,8154,1,0,1,0
45617530,394,56,383,2014,9,1,2,2.5,179381,4,0,0,1,12,11133,1,0,1,0
45803573,765,23,1144,2015,9,1,4,2.0,462954,4,0,0,8,4,9722,1,0,1,0
45267067,2160,39,430,2005,3,0,5,1.5,104000,4,2,1,12,5,8781,1,0,1,0
45773559,1301,5,147,2014,9,1,5,4.4,84909,8,0,0,1,0,26657,0,1,1,0
45779209,777,56,396,2014,9,1,5,2.5,193280,4,0,0,1,12,27598,1,0,1,0
45787895,2470,36,855,2004,4,1,4,3.5,170000,6,2,0,12,12,15681,0,0,1,0
45656750,1055,32,1070,2013,4,1,2,3.5,138038,6,0,0,14,12,1019,1,0,1,0
45453943,835,38,458,2011,4,1,5,1.6,119416,4,1,0,2,12,19757,1,0,1,0
45811575,1848,36,1102,2010,9,1,5,4.7,688000,6,2,0,1,12,54255,0,1,1,0
45761937,915,5,138,2014,9,1,5,3.0,81000,6,2,0,12,14,53314,0,0,1,0
45789598,1702,59,701,1998,3,0,0,1.6,272000,4,1,0,12,0,6000,1,0,1,0
45732827,765,23,1144,2015,9,1,4,2.0,429379,4,0,0,8,4,9252,1,0,1,0
45769765,394,32,534,2014,9,1,2,2.5,131000,4,0,0,1,12,21953,1,0,1,0
45654413,1399,32,1070,2010,4,1,2,3.5,167222,6,0,0,1,12,5018,0,0,1,0
45776418,1929,21,588,2001,3,0,5,1.3,169300,4,3,1,13,2,6272,1,0,1,0
45766293,834,56,1196,2013,4,1,5,2.7,265558,4,0,0,14,12,14583,0,1,1,0
45797457,891,23,545,2016,9,1,5,2.0,52000,4,0,0,1,0,22580,1,0,1,0
45815319,781,56,1046,2012,4,1,5,2.5,157232,4,0,0,12,12,7527,1,0,1,0
45768475,789,56,1000,2015,3,0,2,1.5,160000,4,0,0,14,10,24148,1,0,1,0
45804230,1211,26,1333,2010,9,1,1,3.0,163024,4,0,0,14,4,27435,1,0,1,0
45732574,833,23,1122,2015,4,1,1,2.2,94595,4,0,0,14,4,57108,1,0,1,0
45799305,442,56,1000,2017,3,0,2,1.8,95350,4,0,0,12,14,29166,1,0,1,0
45664407,915,5,1309,2014,4,1,1,3.0,0,6,0,0,1,0,10349,0,0,1,0
45732984,891,23,1144,2016,9,1,4,2.0,503800,4,0,0,8,4,7809,1,0,1,0
45653540,1850,36,855,2008,4,1,1,3.5,366869,6,0,0,1,12,3763,0,0,1,0
45788171,2160,36,529,2005,9,1,5,5.0,125000,8,2,0,12,12,17249,0,1,1,0
45618967,1793,36,517,2011,9,1,1,5.5,325811,8,0,0,1,12,13172,0,0,1,0
43805322,1293,36,658,2007,4,1,1,3.2,172000,4,0,0,1,12,36065,0,0,1,0
45794807,1185,16,569,2009,4,1,2,2.5,205000,4,2,0,6,8,13172,0,0,1,0
45253360,717,32,806,2013,4,1,5,5.7,198600,8,2,0,1,12,106627,0,0,1,0
45733122,836,23,1144,2010,9,1,5,2.0,99488,4,0,0,14,4,13338,1,0,1,0
45803147,836,23,1144,2010,9,1,5,2.0,90000,4,0,0,7,4,10349,1,0,1,0
45521264,640,3,216,2013,10,1,5,2.0,117000,4,2,0,1,8,38260,0,0,0,1
45807345,717,3,192,2013,1,1,5,2.0,78400,4,2,0,1,8,31047,0,0,0,0
45627071,650,8,469,2016,9,0,5,1.4,52000,4,2,0,14,12,18817,1,0,1,0
45801304,2078,5,76,2001,9,1,5,2.5,252800,6,1,0,7,6,8467,0,1,1,0
45341775,717,54,1338,2013,4,1,2,2.0,63200,4,3,0,14,8,31047,0,0,1,0
45759934,2155,36,503,2002,9,1,5,2.6,312000,6,2,1,12,6,6272,0,1,1,0
45809776,595,56,224,2015,3,1,5,1.5,28730,4,0,0,1,4,28438,1,0,1,0
45794066,1293,36,1092,2007,9,1,1,3.0,220000,6,2,0,1,12,21953,0,1,1,0
45798141,2470,5,159,2004,1,1,5,4.4,121000,8,2,0,7,8,15681,0,1,0,0
45792409,1016,28,936,2017,9,1,5,2.0,33005,4,0,0,1,4,21639,1,0,1,0
41856770,835,28,936,2011,9,0,2,2.4,0,4,0,0,1,12,17500,1,0,1,0
45770647,2352,42,1244,2000,3,0,0,1.8,268000,4,1,0,12,4,7840,1,0,1,0
45797663,862,23,715,2011,7,1,1,2.5,69624,4,0,0,1,4,18654,1,0,1,0
45792031,683,21,588,2014,3,0,2,1.5,138000,4,0,1,2,8,16308,1,0,1,0
45804473,639,23,1232,2014,4,1,1,2.0,251201,4,0,0,12,4,25591,1,0,1,0
45797535,1249,23,715,2017,10,1,1,2.5,137000,4,0,0,14,4,36827,1,0,1,0
45726701,642,53,799,2012,4,1,1,2.0,105661,4,0,0,14,4,25299,1,0,1,0
45809109,966,11,807,2009,9,1,5,2.0,74540,4,0,0,12,4,4679,1,0,1,0
45792466,1929,36,503,2001,9,1,5,2.4,235000,6,0,0,12,6,10349,0,1,1,0
45792577,4241,42,1244,1997,9,0,0,1.6,0,4,1,0,4,2,4077,1,0,1,0
45792357,870,28,936,2017,9,1,1,1.7,30098,4,0,0,14,4,39044,1,0,1,0
45787747,2160,21,760,2005,1,0,5,2.0,11111,4,1,1,12,4,10036,1,0,0,0
45798448,768,23,1144,2012,9,0,5,2.4,86000,6,0,0,7,0,17249,1,0,0,1
45656396,761,56,1000,2010,3,1,2,1.8,98768,4,0,0,14,12,9252,1,0,1,0
45280588,308,56,1008,2014,9,1,2,1.8,112000,4,2,0,8,12,18189,1,0,1,0
45779454,1702,36,513,1998,9,1,0,3.2,220000,6,2,0,1,6,8154,0,1,1,0
45800690,1929,5,127,2001,9,0,5,2.5,76550,6,2,1,7,6,10663,0,1,1,0
45680596,2606,5,837,2008,9,1,5,5.0,113473,10,2,0,14,10,45000,0,1,1,0
45792177,890,28,936,2016,9,1,5,2.0,30662,4,0,0,14,4,20071,1,0,1,0
45789862,2185,5,61,1996,9,0,5,1.6,300000,4,1,0,11,2,5645,0,1,1,0
45671004,2185,21,462,1996,4,0,0,2.0,240000,4,0,1,4,4,5175,1,0,1,0
45810365,640,8,871,2013,9,1,5,2.0,156666,4,0,0,1,4,20278,1,0,1,0
45771037,891,5,79,2016,9,1,5,2.0,32000,4,2,0,14,8,47042,0,1,1,0
45726881,642,53,799,2012,4,1,1,2.0,140411,4,0,0,7,4,22649,1,0,1,0
45801902,880,23,545,2018,9,1,5,1.6,52000,4,0,0,11,4,31581,1,0,1,0
45777471,1712,36,260,2006,3,0,4,1.7,109000,4,2,1,14,8,12544,1,0,1,0
43844862,1712,41,222,2006,9,0,5,2.5,160000,6,0,0,1,6,8467,1,0,1,0
45804276,770,23,1232,2016,4,1,1,1.7,56331,4,0,0,1,4,44545,1,0,1,0
45726594,971,53,799,2016,4,1,1,2.2,354889,4,0,0,2,4,27654,1,0,1,0
45797380,687,23,545,2010,9,1,5,1.6,72000,4,0,0,14,4,10117,1,0,1,0
45115251,1079,56,327,2018,4,0,5,2.0,24000,4,0,0,7,8,28225,1,0,1,0
45805028,707,23,1232,2011,4,1,1,2.0,73326,4,0,0,12,4,15367,1,0,1,0
45790363,2534,41,1201,2003,9,0,5,2.3,201000,6,0,1,14,6,5645,1,0,1,0
45744720,687,11,807,2010,9,1,1,1.6,75840,4,0,0,1,4,7056,1,0,1,0
45758223,1935,32,687,2016,4,1,5,4.6,155976,8,0,0,14,0,31988,0,0,1,0
45810342,642,8,871,2012,9,1,5,2.0,194664,4,0,0,14,4,19676,1,0,1,0
45442441,683,23,1144,2014,9,1,2,2.4,95296,6,2,0,14,10,22580,0,1,1,0
45732630,639,23,1144,2014,9,1,4,2.0,377942,4,0,0,12,4,9938,1,0,1,0
45344115,717,32,1065,2013,4,1,5,3.5,104000,6,2,0,1,12,53941,1,0,1,0
45641395,394,56,383,2014,9,1,2,2.5,398069,4,0,0,1,12,1098,1,0,1,0
45770600,1712,41,900,2006,9,0,5,1.3,200000,6,1,0,7,4,7213,1,0,1,0
45729941,831,53,210,2017,4,1,5,1.6,72052,4,0,0,3,4,37837,1,0,1,0
45792240,641,28,936,2012,9,1,5,2.0,55521,4,0,0,14,4,14113,1,0,1,0
44915341,835,56,1000,2011,3,0,2,1.8,155000,4,0,0,7,0,17562,0,1,1,0
45804874,694,56,1047,2014,4,1,1,2.2,164000,4,0,0,7,12,46414,0,0,1,0
45659914,1363,32,687,2012,4,1,5,4.6,150909,8,0,0,1,0,4077,0,0,1,0
45726623,971,53,799,2016,4,1,1,2.2,105344,4,0,0,14,4,26149,1,0,1,0
45759518,353,32,362,2015,3,1,2,1.8,94949,4,0,0,14,0,16935,1,0,1,0
45786758,2534,42,434,2003,2,0,1,1.3,225000,4,1,0,11,1,6000,1,0,0,0
45765658,1053,36,517,2014,9,1,1,3.5,132349,6,0,0,7,12,31047,0,0,1,0
45786319,0,58,35,1983,9,0,5,1.3,0,4,1,0,0,0,1000,0,0,0,0
45641660,394,56,383,2014,9,1,2,2.5,109798,4,0,0,14,12,5488,1,0,1,0
45651139,1017,36,670,2017,4,1,5,2.0,109608,4,0,0,14,0,17562,1,0,1,0
45465063,1079,56,327,2018,4,1,5,2.0,40272,4,0,0,7,12,19444,1,0,1,0
45760485,1481,3,1032,2017,4,1,5,3.0,44642,6,0,0,1,0,13328,0,0,1,0
45808434,1080,8,566,2014,4,1,5,3.6,97106,6,0,0,12,12,3293,0,0,1,0
45773983,980,41,1128,2018,9,1,5,1.8,11469,4,0,0,1,12,1490,1,0,1,0
45384274,640,16,636,2013,9,1,2,2.0,126000,4,3,0,7,4,28225,1,0,1,0
45795610,1139,21,756,2009,3,0,5,1.3,138684,4,3,0,12,6,11917,1,0,1,0
45780176,2160,32,1066,2005,4,1,2,3.3,190000,6,3,0,12,8,18189,0,0,1,0
45577910,639,16,636,2014,9,1,5,2.0,27579,4,2,0,4,12,21326,1,0,1,0
45744760,790,11,694,2009,9,1,5,1.6,91930,4,0,0,12,4,3763,1,0,1,0
45765022,353,56,1000,2015,3,0,2,1.8,205338,4,0,0,12,0,17249,1,0,1,0
45793887,751,28,936,2013,9,0,2,2.4,87000,4,0,0,1,10,18817,1,0,1,0
45794836,835,52,927,2011,9,0,5,1.8,167000,4,1,0,12,10,11917,1,0,1,0
45806844,2160,54,821,2005,9,0,5,2.0,202000,4,0,1,1,2,3850,0,0,1,0
45690197,2470,16,613,2004,9,0,1,1.8,177087,4,1,0,7,6,7213,1,0,1,0
45809587,2959,56,811,2008,4,1,5,5.7,176400,8,0,0,7,12,56450,0,0,1,0
45710047,353,56,1002,2015,3,0,2,1.8,198400,4,3,0,14,6,21326,1,0,1,0
45815550,1475,59,698,1995,3,0,0,1.8,260000,4,1,0,12,4,4391,1,0,1,0
45429914,697,56,447,2015,3,0,5,1.8,78000,4,1,0,12,8,20385,1,0,1,0
45770902,1172,36,517,2011,1,1,1,3.5,170429,6,0,0,12,12,15994,0,1,0,0
45755912,2185,16,1216,1996,10,0,1,2.5,254000,4,1,1,14,0,11917,0,1,0,0
45653715,1363,32,687,2012,4,1,5,4.6,150909,8,0,0,1,0,4077,0,0,1,0
45801252,768,23,1253,2012,3,1,5,1.6,122000,4,2,0,12,8,18817,1,0,0,0
45729889,730,53,210,2016,4,1,1,1.6,112804,4,0,0,14,4,35309,1,0,1,0
45787111,2156,36,344,2002,1,1,5,2.6,119000,6,0,0,14,8,15994,0,1,0,0
44698162,683,36,334,2014,9,1,5,2.0,77000,4,2,0,12,8,46728,1,0,1,0
45770565,835,23,1232,2011,4,1,5,2.0,104000,4,0,0,3,2,26030,0,0,1,0
45732832,765,23,1144,2015,9,1,4,2.0,283895,4,0,0,12,4,15367,1,0,1,0
45770806,717,5,147,2013,9,1,5,4.4,55000,8,2,0,1,12,43905,0,1,1,0
45796914,1327,23,715,2018,10,1,1,2.5,27406,4,0,0,15,4,68223,1,0,1,0
45784716,1282,56,398,2008,9,1,2,2.4,221000,4,2,0,12,10,15994,1,0,1,0
45772524,1051,28,936,2016,9,1,5,2.4,134598,4,0,0,1,12,1098,1,0,1,0
45794181,835,36,662,2011,4,1,1,3.0,147500,6,2,0,14,12,48610,0,0,1,0
45806463,2155,3,194,2002,9,1,5,2.7,0,6,0,0,12,0,4800,0,0,1,0
45441243,683,50,1355,2014,1,0,5,2.5,92000,4,2,0,2,6,21950,1,0,0,0
45765026,1598,36,517,2008,9,1,1,3.0,175614,6,0,0,1,12,2430,0,1,1,0
45769419,1493,36,517,2016,9,1,1,3.5,77205,6,0,0,7,12,1568,0,1,1,0
42867264,925,3,200,2016,9,1,5,3.0,35500,6,2,0,14,12,79971,0,0,1,0
45757205,765,5,97,2015,9,1,5,2.0,0,4,0,0,14,12,7683,0,1,1,0
45788582,2155,36,506,2002,9,1,1,2.7,5000,6,0,0,14,4,14113,0,1,1,0
45806513,717,56,230,2013,3,0,5,1.4,31563,4,0,1,7,6,17249,1,0,1,0
45816079,1017,23,545,2017,9,1,5,2.0,65035,4,0,0,2,12,4547,1,0,1,0
45795596,843,56,1000,2008,3,0,2,1.5,100000,4,3,0,1,10,11604,1,0,1,0
45809596,502,56,224,2013,3,1,5,1.5,103017,4,0,0,8,4,16900,1,0,1,0
44728812,2160,41,1206,2005,9,0,0,1.5,154214,4,0,1,12,6,8467,1,0,1,0
45804336,836,23,1232,2010,4,1,1,2.0,98713,4,0,0,7,4,23207,1,0,1,0
45808474,1575,3,1032,2018,4,1,5,3.0,49122,6,0,0,12,12,37947,0,0,1,0
45801569,2534,59,973,2003,9,1,5,1.8,139000,4,2,0,1,8,7997,1,0,1,0
45617805,1053,36,517,2014,9,1,1,3.5,238546,6,0,0,1,12,11133,0,0,1,0
45286370,781,59,977,2012,9,1,5,2.5,127000,5,2,0,2,6,18158,1,0,1,0
45733011,891,23,1144,2016,9,1,4,2.0,305511,4,0,0,12,4,15681,1,0,1,0
45781985,925,16,913,2016,1,0,5,3.7,56000,6,2,0,1,6,50178,0,1,0,0
45497296,707,16,1222,2011,2,0,5,2.0,160000,4,0,0,7,6,12231,1,0,1,0
45760913,397,56,1000,2016,3,1,2,1.8,48738,4,0,0,14,12,21953,1,0,1,0
45766059,1624,36,517,2009,9,1,1,3.5,109139,6,0,0,1,12,3450,0,1,1,0
45808641,1325,6,416,2019,9,1,5,2.5,10392,4,0,0,12,12,6586,1,0,1,0
45454339,595,16,636,2015,9,1,5,1.5,102506,4,0,0,14,6,21953,1,0,1,0
45794869,1475,36,273,1995,9,0,0,1.8,46777,4,1,0,7,2,5645,0,1,1,0
45809967,494,41,875,2015,3,1,5,1.2,93100,4,0,0,1,4,5987,1,0,1,0
44343394,1267,56,224,2013,3,0,2,1.5,47000,4,0,1,2,10,10349,1,0,1,0
45804635,1051,23,1159,2016,9,1,5,2.4,25541,4,0,0,1,8,24462,1,0,1,0
45790413,1356,42,434,2005,2,0,0,1.6,146300,4,1,0,14,2,8781,1,0,1,0
45809651,784,21,424,2017,9,1,5,1.5,36340,4,0,0,7,4,58172,1,0,1,0
44932093,988,56,1000,2007,3,0,2,1.5,79030,4,0,0,7,6,11760,1,0,1,0
45809824,784,21,424,2017,3,1,5,1.5,1461,4,0,0,12,4,40889,1,0,1,0
45642692,1018,5,1313,2011,4,1,1,3.0,145000,6,2,0,1,12,32929,0,0,1,0
45776193,1929,36,296,2001,9,1,1,2.7,340000,5,2,0,1,8,11604,0,1,1,0
45741418,1211,36,860,2010,4,1,1,3.0,69000,6,2,0,1,12,37633,0,0,1,0
45764706,397,32,362,2016,3,1,2,1.8,71904,4,0,0,14,0,9565,1,0,1,0
45808703,891,5,131,2016,9,1,5,2.0,32000,4,2,0,1,12,49864,0,1,1,0
45009644,2160,39,430,2005,3,0,5,1.5,157000,4,2,1,12,5,8781,1,0,1,0
45777168,761,41,1262,2010,9,0,5,1.8,94000,4,0,0,12,12,9095,1,0,1,0
45803201,891,23,1144,2016,9,1,4,2.0,503679,4,0,0,8,4,13172,1,0,1,0
45811589,1282,36,500,2008,9,1,1,2.2,295000,4,0,0,14,8,18189,0,1,1,0
45640907,1104,5,1309,2015,4,1,1,3.0,201056,6,0,0,1,0,3607,0,0,1,0
44921503,1293,56,1000,2007,3,0,5,1.5,0,4,0,0,2,4,13172,1,0,0,1
45764515,1055,36,517,2013,9,1,1,3.5,107800,6,0,0,7,12,5802,0,1,1,0
45802482,687,23,737,2010,3,1,5,1.6,157730,4,0,0,7,4,10986,1,0,1,0
45768364,1869,7,215,2019,9,1,5,3.6,41198,6,0,0,12,12,19130,0,0,1,0
45815305,1823,56,726,2018,4,1,5,3.5,47002,6,0,0,14,12,26971,0,0,1,0
45802011,1030,21,588,2010,9,0,5,1.3,155000,4,0,1,1,4,11290,1,0,1,0
45731484,777,23,715,2014,7,1,1,2.5,152000,4,0,0,1,4,29087,1,0,1,0
43135982,697,56,1000,2015,3,0,5,1.8,98483,4,0,0,14,8,19130,1,0,1,0
45769757,1163,56,1280,2010,3,0,5,1.0,133000,4,0,1,1,8,7213,1,0,1,0
45700134,1030,8,381,2010,1,0,5,3.6,100000,6,1,0,1,6,35438,0,1,0,0
44063175,1552,56,1134,2015,7,0,2,1.5,0,4,0,1,14,2,18000,1,0,1,0
45797020,777,23,715,2014,7,1,1,2.5,139328,4,0,0,12,4,31317,1,0,1,0
45790649,1282,5,79,2008,1,1,5,3.0,150000,6,0,0,14,6,13485,0,1,0,0
45758845,761,56,1000,2010,3,0,2,1.8,124568,4,3,0,14,9,12544,1,0,1,0
45809701,697,21,424,2015,9,1,5,1.8,100658,4,0,0,12,4,30891,1,0,1,0
45801951,528,23,545,2014,9,1,5,1.6,164649,4,0,0,7,4,15624,1,0,1,0
41505994,1041,54,754,2018,3,0,5,2.0,42000,4,1,0,11,6,29166,0,0,1,0
45781278,768,32,362,2012,3,1,2,1.8,128297,4,0,0,3,4,28225,1,0,1,0
45756978,1712,21,588,2006,3,0,5,1.5,185000,4,1,1,14,2,9722,1,0,1,0
45762476,2155,41,1299,2002,4,0,5,2.0,158000,4,1,0,5,6,12544,0,0,1,0
45809224,503,56,224,2012,3,1,2,1.5,121430,4,0,0,1,4,15530,1,0,1,0
45814686,1282,36,1271,2008,7,0,1,2.2,0,4,1,0,14,2,27500,0,1,1,0
45757531,87,56,1000,2010,3,0,2,0.0,0,4,0,0,5,0,12231,1,0,1,0
45800997,3836,13,761,1999,9,0,5,2.7,215064,6,0,0,0,5,2509,1,0,1,0
45810615,363,8,1165,2014,3,1,4,1.0,175771,4,0,0,7,4,8963,1,0,1,0
45533321,585,56,1000,2013,3,1,2,1.8,102400,4,0,0,14,8,20071,1,0,1,0
43662303,1141,21,560,2009,10,0,5,2.4,150000,4,0,0,12,8,16900,0,0,1,0
45800885,835,56,1000,2011,9,0,2,1.8,160000,4,0,0,14,6,15900,1,0,1,0
45625937,919,5,1309,2012,4,1,1,3.0,229966,6,0,0,1,0,10820,0,0,1,0
45809059,790,11,807,2009,9,1,5,1.6,53613,4,0,0,12,4,5968,1,0,1,0
45730597,1273,53,1058,2009,4,1,1,2.7,148654,4,0,0,1,4,22298,1,0,1,0
45812680,738,8,469,2017,9,1,5,1.4,71498,4,0,0,11,12,2038,1,0,1,0
45644788,1058,56,726,2012,4,1,2,3.5,363059,6,0,0,14,12,1490,0,0,1,0
45655661,1055,32,1070,2013,4,1,2,3.5,138038,6,0,0,14,12,1019,1,0,1,0
45804777,891,23,1232,2016,4,1,1,2.0,71826,4,0,0,14,4,38060,1,0,1,0
45789128,690,21,588,2016,3,0,5,1.5,56000,4,0,0,14,8,17249,1,0,1,0
45695499,1018,5,1309,2011,4,1,5,3.0,155200,6,2,0,1,12,36065,0,0,1,0
45797890,528,23,545,2014,9,1,1,1.6,206344,4,0,0,12,4,18240,1,0,1,0
45629962,382,16,636,2015,9,1,2,2.0,100747,4,0,0,6,0,2666,1,0,1,0
45768532,1811,32,687,2010,4,1,5,4.6,155821,8,0,0,1,0,39829,0,0,1,0
45803042,891,23,1122,2016,4,1,1,2.0,134413,4,0,0,12,4,40390,1,0,1,0
45771208,781,56,383,2012,9,0,5,2.5,195053,4,0,0,1,0,21953,1,0,1,0
45769893,1172,36,517,2011,9,1,1,3.5,119379,6,0,0,12,12,16621,0,0,1,0
45648882,1104,5,1309,2015,4,1,1,3.0,201056,6,0,0,1,12,3920,0,0,1,0
45764110,1811,32,687,2010,4,1,5,4.6,260771,8,0,0,1,0,46728,0,0,1,0
45798484,0,17,19,1953,9,0,5,2.0,0,4,1,0,0,0,51746,0,1,1,0
45810289,1885,45,409,2010,4,1,5,4.8,134864,8,0,0,14,12,21639,0,0,1,0
45801528,629,23,545,2015,9,1,5,1.6,75000,4,0,0,14,4,20526,1,0,1,0
45768430,1324,56,726,2010,4,1,2,3.3,264877,6,0,0,14,12,4861,0,0,1,0
45815961,1058,23,1122,2012,4,1,5,3.5,258493,6,0,0,12,12,2038,0,0,1,0
45790935,1528,43,93,1996,9,0,5,1.8,283000,4,1,0,6,2,2200,1,0,1,0
45808704,1475,36,496,1995,9,0,0,2.0,554,4,1,0,2,2,7840,0,1,1,0
45812074,1111,21,588,2012,3,0,2,1.3,117000,4,0,1,9,4,7840,1,0,1,0
45797111,966,23,693,2009,1,1,5,2.0,152783,4,0,0,7,4,14294,1,0,1,0
45732730,640,23,1144,2013,9,1,5,2.0,206088,4,0,0,14,4,14166,1,0,1,0
45725529,707,53,210,2011,4,1,1,2.0,113545,4,0,0,12,4,21655,1,0,1,0
45725460,707,53,210,2011,4,1,1,2.0,129302,4,0,0,11,4,20297,1,0,1,0
45803192,891,23,1144,2016,9,1,4,2.0,290850,4,0,0,12,4,15681,1,0,1,0
45729169,835,46,893,2011,2,0,1,1.5,210000,4,1,0,14,8,15681,1,0,1,0
45794207,1712,16,1216,2006,6,0,1,2.4,286000,4,1,0,14,4,19757,0,1,0,0
43077049,2155,39,960,2002,4,0,1,3.2,0,4,2,0,12,4,3763,0,0,0,0
